timestamp,open,high,low,close,volume,
2018-04-02,167.8800,168.9400,164.4700,166.6800,37586791,
2018-03-29,167.8050,171.7500,166.9000,167.7800,38398505,
2018-03-28,167.2500,170.0200,165.1900,166.4800,41668545,
2018-03-27,173.6800,175.1500,166.9200,168.3400,38962839,
2018-03-26,168.0700,173.1000,166.4400,172.7700,36272617,
2018-03-23,168.3900,169.9200,164.9400,164.9400,40248954,
2018-03-22,170.0000,172.6800,168.6000,168.8500,41051076,
2018-03-21,175.0400,175.0900,171.2600,171.2700,35247358,
2018-03-20,175.2400,176.8000,174.9400,175.2400,19314039,
2018-03-19,177.3200,177.4700,173.6600,175.3000,32804695,
2018-03-16,178.6500,179.1200,177.6200,178.0200,36836456,
2018-03-15,178.5000,180.2400,178.0701,178.6500,22584565,
2018-03-14,180.3200,180.5200,177.8100,178.4400,29075469,
2018-03-13,182.5900,183.5000,179.2400,179.9700,31168404,
2018-03-12,180.2900,182.3900,180.2100,181.7200,32055405,
2018-03-09,177.9600,180.0000,177.3900,179.9800,31385134,
2018-03-08,175.4800,177.1200,175.0700,176.9400,23163767,
2018-03-07,174.9400,175.8500,174.2700,175.0300,31703462,
2018-03-06,177.9100,178.2500,176.1300,176.6700,23788506,
2018-03-05,175.2100,177.7400,174.5200,176.8200,28401366,
2018-03-02,172.8000,176.3000,172.4500,176.2100,38453950,
2018-03-01,178.5400,179.7750,172.6600,175.0000,48801970,
2018-02-28,179.2600,180.6150,178.0500,178.1200,33604574,
2018-02-27,179.1000,180.4800,178.1600,178.3900,38685165,
2018-02-26,176.3500,179.3900,176.2100,178.9700,36886432,
2018-02-23,173.6700,175.6500,173.5400,175.5000,33329232,
2018-02-22,171.8000,173.9500,171.7100,172.5000,30504116,
2018-02-21,172.8300,174.1200,171.0100,171.0700,35833514,
2018-02-20,172.0500,174.2600,171.4200,171.8500,33531012,
2018-02-16,172.3600,174.8200,171.7700,172.4300,39638793,
2018-02-15,169.7900,173.0900,169.0000,172.9900,50609595,
2018-02-14,163.0450,167.5400,162.8800,167.3700,39669178,
2018-02-13,161.9500,164.7500,161.6500,164.3400,32104756,
2018-02-12,158.5000,163.8900,157.5100,162.7100,60560145,
2018-02-09,157.0700,157.8900,150.2400,156.4100,66723743,
2018-02-08,160.2900,161.0000,155.0300,155.1500,49594129,
2018-02-07,163.0850,163.4000,159.0685,159.5400,50852130,
2018-02-06,154.8300,163.7200,154.0000,163.0300,66625484,
2018-02-05,159.1000,163.8800,156.0000,156.4900,66090446,
2018-02-02,166.0000,166.8000,160.1000,160.5000,85436075,
2018-02-01,167.1650,168.6200,166.7600,167.7800,38099665,
